ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap,current_ratio,working_capital,working_capital_to_assets,ocf_to_current_liabilities,cash_ratio,ocf_to_total_debt,roa,roe,operating_margin,ebit_to_assets,debt_ratio,equity_multiplier,ebit_to_interest,icr,company_size,revenue_growth,assets_growth,altman_x1,altman_x2,altman_x3,altman_x4,altman_z_score,springate_s_score,springate_distressed,zmijewski_x_score,zmijewski_distressed,distress_label,distress_label_next_year
PRT,2023,5832388367000,2053125920000,1851217472000,1531693001000,3981170895000,725688008000,1156455185000,118510411000,163820563000,10862556000,-121523057000,7962341790000,1.3404291321169262,521432919000,0.0894029831672901,-0.0793390430854361,1.3404291321169262,-0.0656449384462162,0.0203193620765275,0.0297677276674655,0.141657510922051,0.028088075191787,0.3174029840801237,1.4649932195387458,15.081216888548148,15.081216888548148,29.394447700838853,-0.2796372173239457,0.0165507776366822,0.0894029831672901,0.1244238144541241,0.028088075191787,4.301137986450465,5.697051955759666,0.3235370505058842,1,-2.587601836616136,0,0,0
PRT,2024,5571763334000,1957636966000,1586481818000,1286019824000,3985281516000,661421958000,987190938000,124637313000,138624725000,3026303000,302880907000,7970563032000,1.522244781508127,671617142000,0.1205394238304523,0.2355180700542606,1.522244781508127,0.1909135696126837,0.0223694556872935,0.0312744062118596,0.1404234172579084,0.0248798659760159,0.284736038287731,1.3980852573728195,45.806624452343335,45.806624452343335,29.34873269678756,-0.1463647266193025,-0.0446858159299939,0.1205394238304523,0.1187096289542437,0.0248798659760159,5.024049403886708,6.620176584158473,0.3409984359728752,1,-2.783756111478786,0,0,0
PSB,2022,768774492000,493166182000,214080755000,22077038000,554693737000,10342344000,167791139000,1010445000,2068005000,5178000,-30511335000,1109387474000,22.338421576300227,471089144000,0.6127793636524559,-1.382039338791735,22.338421576300227,-0.1425225494930639,0.0013143581251912,0.0018216268412635,0.0123248761068366,0.0026900021027232,0.2784701589708832,1.385944063759999,399.382966396292,399.382966396292,27.36806351507183,0.0,0.0,0.6127793636524559,0.0134530270028782,0.0026900021027232,5.182098101251558,9.52296931403393,0.7883930905472578,1,-2.8079883917345274,0,0,0
PSB,2023,802305171000,515083663000,243083638000,55371919000,559221533000,14870140000,160937288000,4628841000,6254110000,0,-95774189000,1118443066000,9.302254144379573,459711744000,0.5729886340219039,-1.7296526963423464,9.302254144379573,-0.3939968555185109,0.0057694268556571,0.0082772939288802,0.0388605405106615,0.0077951759829801,0.3029815172411496,1.4346821852441078,9999.0,9999.0,27.410754884905245,-0.0408475145996833,0.0436157538379928,0.5729886340219039,0.0185342691752388,0.0077951759829801,4.601062725579251,8.702726601158808,0.7688921589642994,1,-2.6361767891534225,0,0,1
PSB,2024,805391017000,486102693000,245869082000,62490784000,559521936000,15170543000,115277063000,763287000,-105515000,4595000,-32542189000,1119043872000,7.778790117275533,423611909000,0.5259704914240433,-0.5207518119791872,7.778790117275533,-0.1323557591515309,0.0009477222664379,0.0013641770784836,-0.000915316518777,-0.0001310108975302,0.305279146166588,1.439427062963265,-22.963003264417846,-22.963003264417846,27.41459373183745,-0.2837143931492122,0.0038462247428292,0.5259704914240433,0.0188362455996948,-0.0001310108975302,4.55138101503954,8.289842256956844,0.5974371881562961,1,-2.5952887775185207,0,1,0
PSC,2022,245835358000,48299641000,127540617000,70750819000,118294741000,5617400000,780903907000,5617400000,15220417000,4413855000,26017343000,236589482000,0.6826725355645706,-22451178000,-0.0913260736073612,0.3677320399640886,0.6826725355645706,0.2039926073119122,0.0228502524848358,0.0474864727925648,0.01949076815158,0.0619130507662774,0.5188050166485815,2.07815965377531,3.448327369159159,3.448327369159159,26.22792787239057,0.0,0.0,-0.0913260736073612,0.0228502524848358,0.0619130507662774,1.855012838772765,1.839211962097063,1.467429215721456,0,-1.4483682314271051,0,0,0
PSC,2023,236092358000,47341745000,115583212000,65953426000,120509146000,7831805000,736923325000,7831805000,10128336000,3621551000,33128540000,241018292000,0.7178056982210447,-18611681000,-0.078832204302013,0.5023020335592574,0.7178056982210447,0.286620690208886,0.0331726323814343,0.0649892996503352,0.0137440838909529,0.0428998892035294,0.4895677817746223,1.959123982174764,2.7966846249024244,2.7966846249024244,26.187488912873206,-0.0563200947078883,-0.0396322159646376,-0.078832204302013,0.0331726323814343,0.0428998892035294,2.085236150038813,2.0687887343307425,1.3641532622102184,0,-1.6616117123939913,0,0,0
PSC,2024,221479698000,34125068000,107811719000,60998004000,113667980000,990639000,718691821000,990639000,14281957000,2476270000,28742395000,227335960000,0.5594456500576642,-26872936000,-0.1213336312206819,0.4712022216333505,0.5594456500576642,0.2665980587880247,0.0044728208000355,0.008715198422634,0.0198721574152991,0.0644842716012733,0.4867792396935632,1.94847922871507,5.767528177460455,5.767528177460455,26.123596765345976,-0.0247400284147607,-0.0618938288548924,-0.1213336312206819,0.0044728208000355,0.0644842716012733,2.108638672202231,1.8660376859733423,1.4987132186800816,0,-1.5477238099470798,0,0,0
PSD,2022,3430851366000,3343691677000,2919803429000,2918696411000,511047937000,113247120000,8634620299000,112880543000,140629404000,56777373000,-1111725570000,1022095874000,1.1456113299068291,424995266000,0.1238745782495084,-0.3808979809651056,1.1456113299068291,-0.3807535668182819,0.0329016127363181,0.2208805374749022,0.0162866923072791,0.0409896521293951,0.8510434051254671,6.71336506344218,2.476856475906344,2.476856475906344,28.863829557968785,0.0,0.0,0.1238745782495084,0.03300845997652,0.0409896521293951,0.3500563989508213,1.5632344940481282,1.2790932980869585,0,0.398307706582104,1,0,1
PSD,2023,3116898662000,3036692486000,2569618265000,2567083530000,547280397000,28950900000,6764440258000,63322112000,78898817000,114268665000,384924837000,1094560794000,1.1829348170840392,469608956000,0.1506654552890305,0.14994636228296,1.1829348170840392,0.1497984514832206,0.0203157429440996,0.1157032342965501,0.0116637613742969,0.0253132442071034,0.8244150816732585,5.695249965256841,0.6904676535776453,0.6904676535776453,28.767859604796087,-0.2165908837029685,-0.0915086870598054,0.1506654552890305,0.0092883674252737,0.0253132442071034,0.4259624119693903,1.6360109981420272,1.091902288721416,0,0.303013383020789,1,1,0
PSD,2024,2790463777000,2724937039000,2214233516000,2211949304000,576230260000,57939719000,5700836153000,82571530000,97793320000,48579091000,361804062000,1152460520000,1.231916587813443,512987735000,0.1838360129338457,0.1635679720804306,1.231916587813443,0.1633992347173919,0.0295906116684201,0.143296067096511,0.017154206396291,0.0350455436139495,0.7935001823892158,4.842619297709218,2.0130743080392346,2.0130743080392346,28.65722892626284,-0.1572346069199329,-0.1047306699379628,0.1838360129338457,0.0207634728956383,0.0350455436139495,0.5204783107438068,2.0556614458525475,1.1288137617757112,0,0.0848656207593866,1,0,0
PSE,2022,314264214000,293415891000,138939501000,138096527000,175324714000,34537584000,3749273607000,21314073000,17906980000,928533000,-20147252000,350649428000,2.124715931487545,155319364000,0.4942317867601686,-0.1458925321127011,2.124715931487545,-0.1450073726693462,0.0678221447129198,0.1215691302938614,0.0047761198240019,0.0569806525918983,0.4421104752321561,1.7924695659278247,19.28523811216188,19.28523811216188,26.473499914897435,0.0,0.0,0.4942317867601686,0.1098998309747097,0.0569806525918983,2.5237562066672456,6.6332879725424245,5.537263087754567,0,-2.093668806110799,0,0,0
PSE,2023,281150863000,259011778000,114918063000,114365955000,166232800000,25445671000,3137058325000,12072608000,15286072000,1310078000,-2725155000,332465600000,2.2647629532757367,144645823000,0.5144776062807248,-0.0238283761981439,2.2647629532757367,-0.0237138960478301,0.0429399642283865,0.0726247046310956,0.0048727407706071,0.0543696428205521,0.4087416334909133,1.6913079909620723,11.668062512308428,11.668062512308428,26.362157241215744,-0.1632890384038595,-0.1053678704887474,0.5144776062807248,0.0905053988754784,0.0543696428205521,2.8930665147044814,7.073104537729431,5.240648746243232,0,-2.172461579942636,0,0,0
PSE,2024,243861418000,222645862000,72549683000,72407083000,171311735000,30524605000,3145293534000,18935522000,23929404000,419783000,36954735000,342623470000,3.074918264557074,150238779000,0.6160826104931449,0.5103745858675179,3.074918264557074,0.5093714193072353,0.0776486996397273,0.1105325446619287,0.0076080034315805,0.0981270600173414,0.2975037363228979,1.4234951154980715,57.004223610770325,57.004223610770325,26.2198659418734,0.0026251373569854,-0.1326314442079447,0.6160826104931449,0.125171932691706,0.0981270600173414,4.722604645977571,10.067711147002978,6.309257516458787,0,-2.9659475243964835,0,0,0
PSH,2022,10083298563000,5503524698000,8539184530000,5359236905000,1544114033000,206452983000,7355100790000,-236614366000,-245172228000,282496572000,377685408000,3088228066000,1.026923197380094,144287793000,0.0143095825337806,0.0704737287593372,1.026923197380094,0.0442296810278674,-0.0234659684548309,-0.1532363290166407,-0.0333336326720819,-0.0243146849682348,0.8468641959421865,6.5301514962658205,-0.867876825068164,-0.867876825068164,29.941901563433824,0.0,0.0,0.0143095825337806,0.0204747466030179,-0.0243146849682348,0.3616537451732525,0.3769602847928164,0.1668829917317118,1,0.6286150821276822,1,1,1
PSH,2023,10992014791000,6127665324000,9400546884000,6703635465000,1591467907000,257257027000,6099241228000,47353874000,60977289000,450718452000,-1933536823000,3182935814000,0.9140809275791968,-575970141000,-0.0523989597859339,-0.2884310808806785,0.9140809275791968,-0.2056834402146257,0.0043080249526931,0.0297548406673588,0.009997520465344,0.0055474169348759,0.8552159965884456,6.906840372119423,0.1352890895179059,0.1352890895179059,30.028190197022628,-0.1707467508409221,0.0901209284166666,-0.0523989597859339,0.0234039920698283,0.0055474169348759,0.3385904940719404,0.1253584985298175,0.1466397601136618,1,0.5516887445567046,1,1,1
PSH,2024,10713363530000,5964351011000,9911726463000,8060946294000,801637067000,-513100395000,678319059000,-789830840000,-758003749000,498593561000,-814047688000,1603274134000,0.7399070522823658,-2096595283000,-0.19569907033669,-0.1009866160013892,0.7399070522823658,-0.0821297572162429,-0.0737238905212432,-0.9852723539292128,-1.1174737594981834,-0.0707531063309302,0.9251741001082224,13.36435647879042,-1.5202838710546445,-1.5202838710546445,30.00251300617193,-0.8887863205203268,-0.0253503353387181,-0.19569907033669,-0.0478934924184356,-0.0707531063309302,0.1617552845092069,-1.7455365125019706,-0.4963414546008992,1,1.302290249753334,1,1,1
PSL,2022,163804825000,98647463000,12186761000,12186761000,151618064000,6672204000,88067647000,6672204000,9632459000,32986000,-19224996000,303236128000,8.094641636116439,86460702000,0.5278275655189034,-1.577531224252285,8.094641636116439,-1.577531224252285,0.0407326463063588,0.0440066560934322,0.1093756825364029,0.0588044888177134,0.0743980587873403,1.0803780280428854,292.0165827926999,292.0165827926999,25.821941464586,0.0,0.0,0.5278275655189034,0.0407326463063588,0.0588044888177134,24.88242183464499,30.11704634799501,1.459127154771992,0,-4.09160653983524,0,0,0
PSL,2023,177887307000,105542868000,27671672000,27671672000,150215635000,5214405000,125975479000,8173312000,3568581000,302061000,-10190956000,300431270000,3.8141124251545047,77871196000,0.4377557753460172,-0.3682811793953036,3.8141124251545047,-0.3682811793953036,0.0459465722306988,0.054410527905434,0.0283275842912254,0.0200609085616209,0.1555573158460373,1.184212994872338,11.814107084330647,11.814107084330647,25.90441608000022,0.4304399321580603,0.085971106162471,0.4377557753460172,0.0293129683502376,0.0200609085616209,10.856997365392305,14.50189470228766,0.87365585916268,0,-3.6353393244163503,0,0,0
PSL,2024,161076267000,86990373000,12514014000,12514014000,148562254000,2437065000,157829061000,5318065000,6068880000,310929000,7471346000,297124508000,6.95143644557214,74476359000,0.462367053738587,0.5970383283892762,6.95143644557214,0.5970383283892762,0.0330158197669182,0.0357968787953365,0.0384522340914136,0.03767705890527,0.077689992654225,1.084234135273688,19.518539602288627,19.518539602288627,25.80514379784116,0.2528554148224353,-0.094503875984811,0.462367053738587,0.0151298825419141,0.03767705890527,23.743341504971944,28.26614970567573,1.2875222153226702,0,-4.033543976604337,0,0,0
PSN,2022,877052585000,552670055000,350404028000,332154476000,526648557000,46680235000,942102191000,27459657000,28570875000,0,-3968508000,1053297114000,1.6638946482238584,220515579000,0.2514280018911294,-0.0119477781777656,1.6638946482238584,-0.0113255204931605,0.0313090200857226,0.0521403821106453,0.0303267259889007,0.0325760113916088,0.3995245370606826,1.66534698204822,9999.0,9999.0,27.49983278761228,0.0,0.0,0.2514280018911294,0.0532239865640439,0.0325760113916088,3.005950359680226,5.198036562820441,0.8454176732200114,1,-2.1702563077327564,0,0,0
PSN,2023,1104589584000,640650495000,569920420000,530013554000,534669164000,46462946000,1030624816000,40139556000,42769663000,1142471000,74082222000,1069338328000,1.2087436069606627,110636941000,0.1001611300727239,0.1397742028310468,1.2087436069606627,0.1299869585301049,0.0363388869326872,0.0750736318879986,0.0414987707806174,0.0387199586339753,0.5159567211707475,2.0659309688560983,37.43610384858784,37.43610384858784,27.730494964711244,0.0939628692573542,0.259433702028254,0.1001611300727239,0.0420635380534241,0.0387199586339753,1.8762941113778653,3.0244910862983048,0.6470880217770235,1,-1.5274066549516738,0,0,0
PSN,2024,967853744000,502787891000,430069921000,388281820000,537783824000,37535738000,1197383621000,37135593000,45589969000,2959785000,25263513000,1075567648000,1.294904538667301,114506071000,0.1183092711164839,0.0650648876632957,1.294904538667301,0.0587428038242181,0.0383690131181638,0.0690530122750586,0.0380746556078037,0.0471041924284791,0.444354246358115,1.799707802293436,15.40313536287264,15.40313536287264,27.59834682189852,0.1618035995360702,-0.1237888189248034,0.1183092711164839,0.0387824485183786,0.0471041924284791,2.5009134456534103,3.8450388917495095,0.8337924382329941,1,-1.9450209729451504,0,0,0
PSP,2022,544369510000,111755607000,92307813000,41736888000,452061697000,10254600000,188993092000,95469000,961490000,3684316000,1469277000,904123394000,2.6776219396137058,70018719000,0.1286235134660646,0.035203319423336,2.6776219396137058,0.0159171466883307,0.000175375362224,0.0002111857753787,0.00508743462433,0.0017662451374251,0.1695683011342791,1.204192953334863,0.2609683859907782,0.2609683859907782,27.02289409954251,0.0,0.0,0.1286235134660646,0.0188375722953329,0.0017662451374251,9.794657295152254,11.201440061253534,0.2337187731639846,1,-3.344960360423072,0,1,0
PSP,2023,573146051000,88131525000,112422995000,51609718000,460723056000,18915958000,237834588000,8661359000,10131722000,8950275000,40060442000,921446112000,1.7076536825874538,36521807000,0.0637216411703061,0.7762189671332829,1.7076536825874538,0.3563367263076384,0.0151119579117539,0.0187994911198887,0.0425998677702841,0.0176773825490424,0.1961506928362313,1.2440142587524423,1.1320011954939933,1.1320011954939933,27.0744064094898,0.2584300594436541,0.0528621468898946,0.0637216411703061,0.0330037308413732,0.0176773825490424,8.196242343481421,9.250452600005143,0.3009968686399993,1,-3.256775476166724,0,0,0
PSP,2024,533029806000,74822261000,74553237000,46450608000,458476570000,14071065000,238326112000,8351922000,6791138000,5445828000,40591019000,916953140000,1.6107918544360065,28371653000,0.0532271416731994,0.8738533411661694,1.6107918544360065,0.5444568288832314,0.0156687710630575,0.0182166822614294,0.0284951486977641,0.0127406346203461,0.1398669195620929,1.162610787286251,1.2470349779684555,1.2470349779684555,27.001843180749475,0.0020666632390744,-0.0699930583661999,0.0532271416731994,0.0263982704937141,0.0127406346203461,12.299306869800972,13.435117689125445,0.2918990985733883,1,-3.579711195697573,0,0,0
PSW,2022,285703654000,264824092000,70092685000,70092685000,215610969000,26681984000,3499196537000,11197531000,9465542000,1094026000,-36757662000,431221938000,3.778198709323234,194731407000,0.6815852869701134,-0.5244150941000477,3.778198709323234,-0.5244150941000477,0.0391928169039098,0.0519339579611091,0.002705061547676,0.0331306298238663,0.2453335266058585,1.3250886785820253,8.652026551471355,8.652026551471355,26.378220935740835,0.0,0.0,0.6815852869701134,0.093390419150887,0.0331306298238663,6.152167490801643,11.458065946713944,5.781628393673591,0,-3.093079369251493,0,0,1
